"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","GDPHRWKD","TOT","USD","A","1994",13.246027,
"CHL","GDPHRWKD","TOT","USD","A","1995",14.644869,
"CHL","GDPHRWKD","TOT","USD","A","1996",15.634374,
"CHL","GDPHRWKD","TOT","USD","A","1997",16.890959,
"CHL","GDPHRWKD","TOT","USD","A","1998",16.907372,
"CHL","GDPHRWKD","TOT","USD","A","1999",17.275303,
"CHL","GDPHRWKD","TOT","USD","A","2000",17.914007,
"CHL","GDPHRWKD","TOT","USD","A","2001",18.467892,
"CHL","GDPHRWKD","TOT","USD","A","2002",18.642397,
"CHL","GDPHRWKD","TOT","USD","A","2003",18.913712,
"CHL","GDPHRWKD","TOT","USD","A","2004",19.66666,
"CHL","GDPHRWKD","TOT","USD","A","2005",20.756781,
"CHL","GDPHRWKD","TOT","USD","A","2006",21.576242,
"CHL","GDPHRWKD","TOT","USD","A","2007",22.452244,
"CHL","GDPHRWKD","TOT","USD","A","2008",22.983801,
"CHL","GDPHRWKD","TOT","USD","A","2009",23.127019,
"CHL","GDPHRWKD","TOT","USD","A","2010",22.047521,
"CHL","GDPHRWKD","TOT","USD","A","2011",22.524161,
"CHL","GDPHRWKD","TOT","USD","A","2012",23.647491,
"CHL","GDPHRWKD","TOT","USD","A","2013",23.997201,
"CHL","GDPHRWKD","TOT","USD","A","2014",24.41223,
"CHL","GDPHRWKD","TOT","USD","A","2015",24.525405,
"CHL","GDPHRWKD","TOT","USD","A","2016",24.869271,
"CHL","GDPHRWKD","TOT","USD","A","2017",24.794088,
"CHL","GDPHRWKD","TOT","USD","A","2018",25.319539,
"CHL","GDPHRWKD","TOT","USD","A","2019",25.304435,
"CHL","GDPHRWKD","TOT","USD","A","2020",28.606966,
"CHL","GDPHRWKD","TOT","USD","A","2021",28.986876,
"EST","GDPHRWKD","TOT","USD","A","2000",21.155461,
"EST","GDPHRWKD","TOT","USD","A","2001",22.383,
"EST","GDPHRWKD","TOT","USD","A","2002",23.877254,
"EST","GDPHRWKD","TOT","USD","A","2003",25.086689,
"EST","GDPHRWKD","TOT","USD","A","2004",26.787249,
"EST","GDPHRWKD","TOT","USD","A","2005",28.37254,
"EST","GDPHRWKD","TOT","USD","A","2006",29.802344,
"EST","GDPHRWKD","TOT","USD","A","2007",32.051758,
"EST","GDPHRWKD","TOT","USD","A","2008",30.93992,
"EST","GDPHRWKD","TOT","USD","A","2009",31.588678,
"EST","GDPHRWKD","TOT","USD","A","2010",33.2806,
"EST","GDPHRWKD","TOT","USD","A","2011",32.733169,
"EST","GDPHRWKD","TOT","USD","A","2012",33.822894,
"EST","GDPHRWKD","TOT","USD","A","2013",34.255974,
"EST","GDPHRWKD","TOT","USD","A","2014",35.138109,
"EST","GDPHRWKD","TOT","USD","A","2015",34.947358,
"EST","GDPHRWKD","TOT","USD","A","2016",35.864899,
"EST","GDPHRWKD","TOT","USD","A","2017",36.927656,
"EST","GDPHRWKD","TOT","USD","A","2018",39.328419,
"EST","GDPHRWKD","TOT","USD","A","2019",40.593175,
"EST","GDPHRWKD","TOT","USD","A","2020",42.94026,
"EST","GDPHRWKD","TOT","USD","A","2021",42.911145,
"ISR","GDPHRWKD","TOT","USD","A","1981",26.111432,
"ISR","GDPHRWKD","TOT","USD","A","1982",26.563379,
"ISR","GDPHRWKD","TOT","USD","A","1983",26.708053,
"ISR","GDPHRWKD","TOT","USD","A","1984",26.491097,
"ISR","GDPHRWKD","TOT","USD","A","1985",27.39615,
"ISR","GDPHRWKD","TOT","USD","A","1986",28.140617,
"ISR","GDPHRWKD","TOT","USD","A","1987",29.307205,
"ISR","GDPHRWKD","TOT","USD","A","1988",29.856905,
"ISR","GDPHRWKD","TOT","USD","A","1989",29.476501,
"ISR","GDPHRWKD","TOT","USD","A","1990",31.003677,
"ISR","GDPHRWKD","TOT","USD","A","1991",31.776,
"ISR","GDPHRWKD","TOT","USD","A","1992",31.594672,
"ISR","GDPHRWKD","TOT","USD","A","1993",31.386129,
"ISR","GDPHRWKD","TOT","USD","A","1994",30.958923,
"ISR","GDPHRWKD","TOT","USD","A","1995",30.644819,
"ISR","GDPHRWKD","TOT","USD","A","1996",30.958403,
"ISR","GDPHRWKD","TOT","USD","A","1997",31.240888,
"ISR","GDPHRWKD","TOT","USD","A","1998",32.083216,
"ISR","GDPHRWKD","TOT","USD","A","1999",31.97473,
"ISR","GDPHRWKD","TOT","USD","A","2000",33.24585,
"ISR","GDPHRWKD","TOT","USD","A","2001",33.650959,
"ISR","GDPHRWKD","TOT","USD","A","2002",33.07457,
"ISR","GDPHRWKD","TOT","USD","A","2003",33.433582,
"ISR","GDPHRWKD","TOT","USD","A","2004",34.949996,
"ISR","GDPHRWKD","TOT","USD","A","2005",35.423816,
"ISR","GDPHRWKD","TOT","USD","A","2006",36.576262,
"ISR","GDPHRWKD","TOT","USD","A","2007",36.977028,
"ISR","GDPHRWKD","TOT","USD","A","2008",36.936883,
"ISR","GDPHRWKD","TOT","USD","A","2009",36.52723,
"ISR","GDPHRWKD","TOT","USD","A","2010",37.589981,
"ISR","GDPHRWKD","TOT","USD","A","2011",38.747445,
"ISR","GDPHRWKD","TOT","USD","A","2012",38.761111,
"ISR","GDPHRWKD","TOT","USD","A","2013",39.681708,
"ISR","GDPHRWKD","TOT","USD","A","2014",40.434969,
"ISR","GDPHRWKD","TOT","USD","A","2015",40.498081,
"ISR","GDPHRWKD","TOT","USD","A","2016",40.841654,
"ISR","GDPHRWKD","TOT","USD","A","2017",41.611018,
"ISR","GDPHRWKD","TOT","USD","A","2018",42.741589,
"ISR","GDPHRWKD","TOT","USD","A","2019",44.129545,
"ISR","GDPHRWKD","TOT","USD","A","2020",46.914607,
"ISR","GDPHRWKD","TOT","USD","A","2021",47.5725,
"RUS","GDPHRWKD","TOT","USD","A","1995",15.397122,
"RUS","GDPHRWKD","TOT","USD","A","1996",15.06638,
"RUS","GDPHRWKD","TOT","USD","A","1997",15.515728,
"RUS","GDPHRWKD","TOT","USD","A","1998",15.16347,
"RUS","GDPHRWKD","TOT","USD","A","1999",14.84125,
"RUS","GDPHRWKD","TOT","USD","A","2000",15.655187,
"RUS","GDPHRWKD","TOT","USD","A","2001",16.45549,
"RUS","GDPHRWKD","TOT","USD","A","2002",16.822009,
"RUS","GDPHRWKD","TOT","USD","A","2003",18.010897,
"RUS","GDPHRWKD","TOT","USD","A","2004",19.061609,
"RUS","GDPHRWKD","TOT","USD","A","2005",20.051286,
"RUS","GDPHRWKD","TOT","USD","A","2006",21.373371,
"RUS","GDPHRWKD","TOT","USD","A","2007",22.622358,
"RUS","GDPHRWKD","TOT","USD","A","2008",23.700889,
"RUS","GDPHRWKD","TOT","USD","A","2009",22.631987,
"RUS","GDPHRWKD","TOT","USD","A","2010",23.414143,
"RUS","GDPHRWKD","TOT","USD","A","2011",24.058067,
"RUS","GDPHRWKD","TOT","USD","A","2012",24.74773,
"RUS","GDPHRWKD","TOT","USD","A","2013",25.261952,
"RUS","GDPHRWKD","TOT","USD","A","2014",25.331478,
"RUS","GDPHRWKD","TOT","USD","A","2015",24.649304,
"RUS","GDPHRWKD","TOT","USD","A","2016",24.7235,
"RUS","GDPHRWKD","TOT","USD","A","2017",25.137929,
"RUS","GDPHRWKD","TOT","USD","A","2018",25.884473,
"RUS","GDPHRWKD","TOT","USD","A","2019",26.698227,
"RUS","GDPHRWKD","TOT","USD","A","2020",27.680927,
"SVN","GDPHRWKD","TOT","USD","A","1995",24.696415,
"SVN","GDPHRWKD","TOT","USD","A","1996",26.425819,
"SVN","GDPHRWKD","TOT","USD","A","1997",28.48187,
"SVN","GDPHRWKD","TOT","USD","A","1998",29.222361,
"SVN","GDPHRWKD","TOT","USD","A","1999",30.282513,
"SVN","GDPHRWKD","TOT","USD","A","2000",31.263905,
"SVN","GDPHRWKD","TOT","USD","A","2001",32.355075,
"SVN","GDPHRWKD","TOT","USD","A","2002",32.497236,
"SVN","GDPHRWKD","TOT","USD","A","2003",33.50062,
"SVN","GDPHRWKD","TOT","USD","A","2004",34.599443,
"SVN","GDPHRWKD","TOT","USD","A","2005",36.938074,
"SVN","GDPHRWKD","TOT","USD","A","2006",39.128271,
"SVN","GDPHRWKD","TOT","USD","A","2007",40.808356,
"SVN","GDPHRWKD","TOT","USD","A","2008",40.752803,
"SVN","GDPHRWKD","TOT","USD","A","2009",38.181149,
"SVN","GDPHRWKD","TOT","USD","A","2010",39.491962,
"SVN","GDPHRWKD","TOT","USD","A","2011",40.925467,
"SVN","GDPHRWKD","TOT","USD","A","2012",40.691154,
"SVN","GDPHRWKD","TOT","USD","A","2013",40.292879,
"SVN","GDPHRWKD","TOT","USD","A","2014",40.753894,
"SVN","GDPHRWKD","TOT","USD","A","2015",40.981064,
"SVN","GDPHRWKD","TOT","USD","A","2016",42.404997,
"SVN","GDPHRWKD","TOT","USD","A","2017",44.000646,
"SVN","GDPHRWKD","TOT","USD","A","2018",45.061827,
"SVN","GDPHRWKD","TOT","USD","A","2019",45.540786,
"SVN","GDPHRWKD","TOT","USD","A","2020",45.85871,
"SVN","GDPHRWKD","TOT","USD","A","2021",47.075129,
"OECD","GDPHRWKD","TOT","USD","A","2000",41.905955,
"OECD","GDPHRWKD","TOT","USD","A","2001",42.59359,
"OECD","GDPHRWKD","TOT","USD","A","2002",43.20788,
"OECD","GDPHRWKD","TOT","USD","A","2003",44.121257,
"OECD","GDPHRWKD","TOT","USD","A","2004",45.116261,
"OECD","GDPHRWKD","TOT","USD","A","2005",45.504898,
"OECD","GDPHRWKD","TOT","USD","A","2006",46.169465,
"OECD","GDPHRWKD","TOT","USD","A","2007",46.839865,
"OECD","GDPHRWKD","TOT","USD","A","2008",46.967775,
"OECD","GDPHRWKD","TOT","USD","A","2009",46.70493,
"OECD","GDPHRWKD","TOT","USD","A","2010",47.799999,
"OECD","GDPHRWKD","TOT","USD","A","2011",48.233921,
"OECD","GDPHRWKD","TOT","USD","A","2012",48.457201,
"OECD","GDPHRWKD","TOT","USD","A","2013",48.973254,
"OECD","GDPHRWKD","TOT","USD","A","2014",49.369647,
"OECD","GDPHRWKD","TOT","USD","A","2015",49.932588,
"OECD","GDPHRWKD","TOT","USD","A","2016",50.253549,
"OECD","GDPHRWKD","TOT","USD","A","2017",51.030506,
"OECD","GDPHRWKD","TOT","USD","A","2018",51.531285,
"OECD","GDPHRWKD","TOT","USD","A","2019",52.111784,
"OECD","GDPHRWKD","TOT","USD","A","2020",54.044976,
"OECD","GDPHRWKD","TOT","USD","A","2021",53.595783,
"EU28","GDPHRWKD","TOT","USD","A","1995",39.821403,
"EU28","GDPHRWKD","TOT","USD","A","1996",40.344408,
"EU28","GDPHRWKD","TOT","USD","A","1997",41.275789,
"EU28","GDPHRWKD","TOT","USD","A","1998",42.00602,
"EU28","GDPHRWKD","TOT","USD","A","1999",42.917029,
"EU28","GDPHRWKD","TOT","USD","A","2000",44.289367,
"EU28","GDPHRWKD","TOT","USD","A","2001",45.205243,
"EU28","GDPHRWKD","TOT","USD","A","2002",46.143903,
"EU28","GDPHRWKD","TOT","USD","A","2003",46.759286,
"EU28","GDPHRWKD","TOT","USD","A","2004",47.536843,
"EU28","GDPHRWKD","TOT","USD","A","2005",48.07373,
"EU28","GDPHRWKD","TOT","USD","A","2006",48.87215,
"EU28","GDPHRWKD","TOT","USD","A","2007",49.340969,
"EU28","GDPHRWKD","TOT","USD","A","2008",49.193996,
"EU28","GDPHRWKD","TOT","USD","A","2009",48.553134,
"EU28","GDPHRWKD","TOT","USD","A","2010",49.968853,
"EU28","GDPHRWKD","TOT","USD","A","2011",50.741138,
"EU28","GDPHRWKD","TOT","USD","A","2012",50.955361,
"EU28","GDPHRWKD","TOT","USD","A","2013",51.414959,
"EU28","GDPHRWKD","TOT","USD","A","2014",51.735624,
"EU28","GDPHRWKD","TOT","USD","A","2015",52.475676,
"EU28","GDPHRWKD","TOT","USD","A","2016",52.629093,
"EU28","GDPHRWKD","TOT","USD","A","2017",53.463811,
"EU28","GDPHRWKD","TOT","USD","A","2018",53.853306,
"EU28","GDPHRWKD","TOT","USD","A","2019",54.246476,
"G-7","GDPHRWKD","TOT","USD","A","1970",24.894689,
"G-7","GDPHRWKD","TOT","USD","A","1971",25.925043,
"G-7","GDPHRWKD","TOT","USD","A","1972",27.180652,
"G-7","GDPHRWKD","TOT","USD","A","1973",28.321633,
"G-7","GDPHRWKD","TOT","USD","A","1974",28.797716,
"G-7","GDPHRWKD","TOT","USD","A","1975",29.411069,
"G-7","GDPHRWKD","TOT","USD","A","1976",30.416836,
"G-7","GDPHRWKD","TOT","USD","A","1977",31.258671,
"G-7","GDPHRWKD","TOT","USD","A","1978",32.155314,
"G-7","GDPHRWKD","TOT","USD","A","1979",32.870143,
"G-7","GDPHRWKD","TOT","USD","A","1980",33.141406,
"G-7","GDPHRWKD","TOT","USD","A","1981",34.009666,
"G-7","GDPHRWKD","TOT","USD","A","1982",34.350307,
"G-7","GDPHRWKD","TOT","USD","A","1983",35.290204,
"G-7","GDPHRWKD","TOT","USD","A","1984",36.19041,
"G-7","GDPHRWKD","TOT","USD","A","1985",37.168277,
"G-7","GDPHRWKD","TOT","USD","A","1986",37.946709,
"G-7","GDPHRWKD","TOT","USD","A","1987",38.654333,
"G-7","GDPHRWKD","TOT","USD","A","1988",39.571651,
"G-7","GDPHRWKD","TOT","USD","A","1989",40.470014,
"G-7","GDPHRWKD","TOT","USD","A","1990",41.458112,
"G-7","GDPHRWKD","TOT","USD","A","1991",42.203056,
"G-7","GDPHRWKD","TOT","USD","A","1992",43.380941,
"G-7","GDPHRWKD","TOT","USD","A","1993",44.052955,
"G-7","GDPHRWKD","TOT","USD","A","1994",44.827364,
"G-7","GDPHRWKD","TOT","USD","A","1995",45.478798,
"G-7","GDPHRWKD","TOT","USD","A","1996",46.337289,
"G-7","GDPHRWKD","TOT","USD","A","1997",47.199846,
"G-7","GDPHRWKD","TOT","USD","A","1998",48.128297,
"G-7","GDPHRWKD","TOT","USD","A","1999",49.371828,
"G-7","GDPHRWKD","TOT","USD","A","2000",50.802416,
"G-7","GDPHRWKD","TOT","USD","A","2001",51.750966,
"G-7","GDPHRWKD","TOT","USD","A","2002",52.822621,
"G-7","GDPHRWKD","TOT","USD","A","2003",53.819179,
"G-7","GDPHRWKD","TOT","USD","A","2004",54.909252,
"G-7","GDPHRWKD","TOT","USD","A","2005",55.83315,
"G-7","GDPHRWKD","TOT","USD","A","2006",56.397412,
"G-7","GDPHRWKD","TOT","USD","A","2007",56.950315,
"G-7","GDPHRWKD","TOT","USD","A","2008",57.213672,
"G-7","GDPHRWKD","TOT","USD","A","2009",57.524513,
"G-7","GDPHRWKD","TOT","USD","A","2010",58.924119,
"G-7","GDPHRWKD","TOT","USD","A","2011",59.33417,
"G-7","GDPHRWKD","TOT","USD","A","2012",59.608204,
"G-7","GDPHRWKD","TOT","USD","A","2013",60.169773,
"G-7","GDPHRWKD","TOT","USD","A","2014",60.546186,
"G-7","GDPHRWKD","TOT","USD","A","2015",61.116491,
"G-7","GDPHRWKD","TOT","USD","A","2016",61.319117,
"G-7","GDPHRWKD","TOT","USD","A","2017",62.048495,
"G-7","GDPHRWKD","TOT","USD","A","2018",62.555119,
"G-7","GDPHRWKD","TOT","USD","A","2019",63.233196,
"G-7","GDPHRWKD","TOT","USD","A","2020",64.676042,
"G-7","GDPHRWKD","TOT","USD","A","2021",64.929966,
"LVA","GDPHRWKD","TOT","USD","A","1995",12.880747,
"LVA","GDPHRWKD","TOT","USD","A","1996",13.152767,
"LVA","GDPHRWKD","TOT","USD","A","1997",13.736525,
"LVA","GDPHRWKD","TOT","USD","A","1998",14.670329,
"LVA","GDPHRWKD","TOT","USD","A","1999",15.338115,
"LVA","GDPHRWKD","TOT","USD","A","2000",16.745765,
"LVA","GDPHRWKD","TOT","USD","A","2001",17.446368,
"LVA","GDPHRWKD","TOT","USD","A","2002",18.724063,
"LVA","GDPHRWKD","TOT","USD","A","2003",20.237339,
"LVA","GDPHRWKD","TOT","USD","A","2004",22.271015,
"LVA","GDPHRWKD","TOT","USD","A","2005",23.911079,
"LVA","GDPHRWKD","TOT","USD","A","2006",25.497929,"B"
"LVA","GDPHRWKD","TOT","USD","A","2007",27.53466,
"LVA","GDPHRWKD","TOT","USD","A","2008",27.520156,
"LVA","GDPHRWKD","TOT","USD","A","2009",28.25332,
"LVA","GDPHRWKD","TOT","USD","A","2010",29.176747,
"LVA","GDPHRWKD","TOT","USD","A","2011",29.230218,
"LVA","GDPHRWKD","TOT","USD","A","2012",31.122516,
"LVA","GDPHRWKD","TOT","USD","A","2013",31.138166,
"LVA","GDPHRWKD","TOT","USD","A","2014",31.986784,
"LVA","GDPHRWKD","TOT","USD","A","2015",33.400119,
"LVA","GDPHRWKD","TOT","USD","A","2016",34.28198,
"LVA","GDPHRWKD","TOT","USD","A","2017",35.729988,
"LVA","GDPHRWKD","TOT","USD","A","2018",36.370986,
"LVA","GDPHRWKD","TOT","USD","A","2019",38.032626,
"LVA","GDPHRWKD","TOT","USD","A","2020",39.391199,
"LVA","GDPHRWKD","TOT","USD","A","2021",41.437464,
"LTU","GDPHRWKD","TOT","USD","A","1995",15.988414,
"LTU","GDPHRWKD","TOT","USD","A","1996",16.679957,
"LTU","GDPHRWKD","TOT","USD","A","1997",17.898243,
"LTU","GDPHRWKD","TOT","USD","A","1998",18.876555,
"LTU","GDPHRWKD","TOT","USD","A","1999",19.673622,
"LTU","GDPHRWKD","TOT","USD","A","2000",19.916586,
"LTU","GDPHRWKD","TOT","USD","A","2001",22.233826,
"LTU","GDPHRWKD","TOT","USD","A","2002",23.275853,
"LTU","GDPHRWKD","TOT","USD","A","2003",25.403631,
"LTU","GDPHRWKD","TOT","USD","A","2004",26.019537,
"LTU","GDPHRWKD","TOT","USD","A","2005",27.812775,
"LTU","GDPHRWKD","TOT","USD","A","2006",30.040743,
"LTU","GDPHRWKD","TOT","USD","A","2007",32.197778,
"LTU","GDPHRWKD","TOT","USD","A","2008",32.957143,
"LTU","GDPHRWKD","TOT","USD","A","2009",31.543369,
"LTU","GDPHRWKD","TOT","USD","A","2010",32.836767,
"LTU","GDPHRWKD","TOT","USD","A","2011",35.093377,
"LTU","GDPHRWKD","TOT","USD","A","2012",35.808682,
"LTU","GDPHRWKD","TOT","USD","A","2013",36.906205,
"LTU","GDPHRWKD","TOT","USD","A","2014",37.617907,
"LTU","GDPHRWKD","TOT","USD","A","2015",37.321514,
"LTU","GDPHRWKD","TOT","USD","A","2016",36.946175,
"LTU","GDPHRWKD","TOT","USD","A","2017",39.684589,
"LTU","GDPHRWKD","TOT","USD","A","2018",40.535723,
"LTU","GDPHRWKD","TOT","USD","A","2019",42.133586,
"LTU","GDPHRWKD","TOT","USD","A","2020",44.685245,
"LTU","GDPHRWKD","TOT","USD","A","2021",46.083657,
"EA19","GDPHRWKD","TOT","USD","A","1995",47.140605,
"EA19","GDPHRWKD","TOT","USD","A","1996",47.656451,
"EA19","GDPHRWKD","TOT","USD","A","1997",48.546147,
"EA19","GDPHRWKD","TOT","USD","A","1998",49.063244,
"EA19","GDPHRWKD","TOT","USD","A","1999",49.741329,
"EA19","GDPHRWKD","TOT","USD","A","2000",50.92893,
"EA19","GDPHRWKD","TOT","USD","A","2001",51.688253,
"EA19","GDPHRWKD","TOT","USD","A","2002",52.125427,
"EA19","GDPHRWKD","TOT","USD","A","2003",52.378448,
"EA19","GDPHRWKD","TOT","USD","A","2004",53.006109,
"EA19","GDPHRWKD","TOT","USD","A","2005",53.476552,
"EA19","GDPHRWKD","TOT","USD","A","2006",54.230061,
"EA19","GDPHRWKD","TOT","USD","A","2007",54.719327,
"EA19","GDPHRWKD","TOT","USD","A","2008",54.598132,
"EA19","GDPHRWKD","TOT","USD","A","2009",53.99638,
"EA19","GDPHRWKD","TOT","USD","A","2010",55.380131,
"EA19","GDPHRWKD","TOT","USD","A","2011",56.213149,
"EA19","GDPHRWKD","TOT","USD","A","2012",56.547446,
"EA19","GDPHRWKD","TOT","USD","A","2013",57.070325,
"EA19","GDPHRWKD","TOT","USD","A","2014",57.492582,
"EA19","GDPHRWKD","TOT","USD","A","2015",58.118339,
"EA19","GDPHRWKD","TOT","USD","A","2016",58.277452,
"EA19","GDPHRWKD","TOT","USD","A","2017",59.156116,
"EA19","GDPHRWKD","TOT","USD","A","2018",59.213954,
"EA19","GDPHRWKD","TOT","USD","A","2019",59.609429,
"EA19","GDPHRWKD","TOT","USD","A","2020",60.881082,
"EA19","GDPHRWKD","TOT","USD","A","2021",60.764527,
"ZAF","GDPHRWKD","TOT","USD","A","2001",15.876697,
"ZAF","GDPHRWKD","TOT","USD","A","2002",16.567479,
"ZAF","GDPHRWKD","TOT","USD","A","2003",17.753931,
"ZAF","GDPHRWKD","TOT","USD","A","2004",18.022495,
"ZAF","GDPHRWKD","TOT","USD","A","2005",17.469945,
"ZAF","GDPHRWKD","TOT","USD","A","2006",18.189686,
"ZAF","GDPHRWKD","TOT","USD","A","2007",19.043363,
"ZAF","GDPHRWKD","TOT","USD","A","2008",18.446211,
"ZAF","GDPHRWKD","TOT","USD","A","2009",18.952649,
"ZAF","GDPHRWKD","TOT","USD","A","2010",20.225573,
"ZAF","GDPHRWKD","TOT","USD","A","2011",20.299933,
"ZAF","GDPHRWKD","TOT","USD","A","2012",20.516167,
"ZAF","GDPHRWKD","TOT","USD","A","2013",20.514456,
"ZAF","GDPHRWKD","TOT","USD","A","2014",20.533058,
"ZAF","GDPHRWKD","TOT","USD","A","2015",22.553865,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2016",19.938277,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2017",19.927223,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2018",19.859829,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2019",19.803255,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2020",21.265347,"E"
"CRI","GDPHRWKD","TOT","USD","A","1991",12.395066,
"CRI","GDPHRWKD","TOT","USD","A","1992",12.526999,
"CRI","GDPHRWKD","TOT","USD","A","1993",12.755563,
"CRI","GDPHRWKD","TOT","USD","A","1994",12.619753,
"CRI","GDPHRWKD","TOT","USD","A","1995",12.875718,
"CRI","GDPHRWKD","TOT","USD","A","1996",12.927027,
"CRI","GDPHRWKD","TOT","USD","A","1997",12.742868,
"CRI","GDPHRWKD","TOT","USD","A","1998",12.883903,
"CRI","GDPHRWKD","TOT","USD","A","1999",13.181781,
"CRI","GDPHRWKD","TOT","USD","A","2000",13.419427,
"CRI","GDPHRWKD","TOT","USD","A","2001",13.340478,
"CRI","GDPHRWKD","TOT","USD","A","2002",13.431107,
"CRI","GDPHRWKD","TOT","USD","A","2003",13.62039,
"CRI","GDPHRWKD","TOT","USD","A","2004",13.961451,
"CRI","GDPHRWKD","TOT","USD","A","2005",13.718511,
"CRI","GDPHRWKD","TOT","USD","A","2006",14.259665,
"CRI","GDPHRWKD","TOT","USD","A","2007",14.453706,
"CRI","GDPHRWKD","TOT","USD","A","2008",14.909054,
"CRI","GDPHRWKD","TOT","USD","A","2009",15.331663,
"CRI","GDPHRWKD","TOT","USD","A","2010",17.122775,
"CRI","GDPHRWKD","TOT","USD","A","2011",17.944786,
"CRI","GDPHRWKD","TOT","USD","A","2012",17.694625,
"CRI","GDPHRWKD","TOT","USD","A","2013",18.620355,
"CRI","GDPHRWKD","TOT","USD","A","2014",19.093774,
"CRI","GDPHRWKD","TOT","USD","A","2015",19.707747,
"CRI","GDPHRWKD","TOT","USD","A","2016",20.571849,
"CRI","GDPHRWKD","TOT","USD","A","2017",21.056646,
"CRI","GDPHRWKD","TOT","USD","A","2018",21.446167,
"CRI","GDPHRWKD","TOT","USD","A","2019",22.038536,
"CRI","GDPHRWKD","TOT","USD","A","2020",25.395334,
"CRI","GDPHRWKD","TOT","USD","A","2021",24.023111,
"BGR","GDPHRWKD","TOT","USD","A","1995",14.60124,
"BGR","GDPHRWKD","TOT","USD","A","1996",14.973244,
"BGR","GDPHRWKD","TOT","USD","A","1997",13.27773,
"BGR","GDPHRWKD","TOT","USD","A","1998",14.40391,
"BGR","GDPHRWKD","TOT","USD","A","1999",13.628875,
"BGR","GDPHRWKD","TOT","USD","A","2000",14.861829,
"BGR","GDPHRWKD","TOT","USD","A","2001",15.438275,
"BGR","GDPHRWKD","TOT","USD","A","2002",16.313284,
"BGR","GDPHRWKD","TOT","USD","A","2003",16.783858,
"BGR","GDPHRWKD","TOT","USD","A","2004",17.182034,
"BGR","GDPHRWKD","TOT","USD","A","2005",17.965425,
"BGR","GDPHRWKD","TOT","USD","A","2006",18.618248,
"BGR","GDPHRWKD","TOT","USD","A","2007",19.229785,
"BGR","GDPHRWKD","TOT","USD","A","2008",19.475667,
"BGR","GDPHRWKD","TOT","USD","A","2009",19.717737,
"BGR","GDPHRWKD","TOT","USD","A","2010",20.847786,
"BGR","GDPHRWKD","TOT","USD","A","2011",21.781488,
"BGR","GDPHRWKD","TOT","USD","A","2012",22.497211,
"BGR","GDPHRWKD","TOT","USD","A","2013",22.460713,
"BGR","GDPHRWKD","TOT","USD","A","2014",22.60739,
"BGR","GDPHRWKD","TOT","USD","A","2015",23.296069,
"BGR","GDPHRWKD","TOT","USD","A","2016",23.897609,
"BGR","GDPHRWKD","TOT","USD","A","2017",24.130056,
"BGR","GDPHRWKD","TOT","USD","A","2018",24.784139,
"BGR","GDPHRWKD","TOT","USD","A","2019",25.687153,
"BGR","GDPHRWKD","TOT","USD","A","2020",25.775778,
"BGR","GDPHRWKD","TOT","USD","A","2021",26.559335,
"HRV","GDPHRWKD","TOT","USD","A","1995",21.879335,
"HRV","GDPHRWKD","TOT","USD","A","1996",23.20942,
"HRV","GDPHRWKD","TOT","USD","A","1997",24.626651,
"HRV","GDPHRWKD","TOT","USD","A","1998",25.247134,
"HRV","GDPHRWKD","TOT","USD","A","1999",25.013113,
"HRV","GDPHRWKD","TOT","USD","A","2000",25.807631,
"HRV","GDPHRWKD","TOT","USD","A","2001",26.774537,
"HRV","GDPHRWKD","TOT","USD","A","2002",28.099669,
"HRV","GDPHRWKD","TOT","USD","A","2003",28.949717,
"HRV","GDPHRWKD","TOT","USD","A","2004",29.896572,
"HRV","GDPHRWKD","TOT","USD","A","2005",30.90332,
"HRV","GDPHRWKD","TOT","USD","A","2006",31.427151,
"HRV","GDPHRWKD","TOT","USD","A","2007",31.956235,
"HRV","GDPHRWKD","TOT","USD","A","2008",31.884464,
"HRV","GDPHRWKD","TOT","USD","A","2009",29.803838,
"HRV","GDPHRWKD","TOT","USD","A","2010",30.381448,
"HRV","GDPHRWKD","TOT","USD","A","2011",31.647165,
"HRV","GDPHRWKD","TOT","USD","A","2012",32.356397,
"HRV","GDPHRWKD","TOT","USD","A","2013",33.429929,
"HRV","GDPHRWKD","TOT","USD","A","2014",32.763303,
"HRV","GDPHRWKD","TOT","USD","A","2015",34.335121,
"HRV","GDPHRWKD","TOT","USD","A","2016",35.311994,
"HRV","GDPHRWKD","TOT","USD","A","2017",35.855539,
"HRV","GDPHRWKD","TOT","USD","A","2018",36.214321,
"HRV","GDPHRWKD","TOT","USD","A","2019",35.832518,
"HRV","GDPHRWKD","TOT","USD","A","2020",33.402665,
