"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1717.55337135112,,
"PRT","Portugal","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1724.57550480372,,
"PRT","Portugal","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1731.7335114217,,
"PRT","Portugal","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1737.47606434054,,
"PRT","Portugal","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1727.14047263943,,
"PRT","Portugal","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1737.70375215135,,
"PRT","Portugal","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1743.93031905266,,
"PRT","Portugal","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1611.19346205528,,
"PRT","Portugal","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1648.9427488591,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1714.32860230321,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1704.57428356934,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1701.20289587634,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1686.103816975,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1676.2953146465,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1672.05178858382,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1657.80541485905,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1630.44333081596,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1620.78522314324,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1606.36083168832,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1500.90702041025,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1516.29194558999,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1805,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1793,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1789,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1772,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1760,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1754,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1740,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1713.78384120432,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1703.92396055708,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1691.98630781248,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1571.98039240206,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1583.15940762679,,
"ESP","Spain","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1644,,
"ESP","Spain","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1645,,
"ESP","Spain","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1626,,
"ESP","Spain","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1612,,
"ESP","Spain","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1609,,
"ESP","Spain","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1614,,
"ESP","Spain","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1620,,
"ESP","Spain","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1614,,
"ESP","Spain","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1618,,
"ESP","Spain","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1603,,
"ESP","Spain","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1516,,
"ESP","Spain","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1564,,
"ESP","Spain","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1705.8,,
"ESP","Spain","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1710.7,,
"ESP","Spain","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1696.7,,
"ESP","Spain","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1689.8,,
"ESP","Spain","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1690.6,,
"ESP","Spain","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1694.2,,
"ESP","Spain","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1701.5,,
"ESP","Spain","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1692.4,,
"ESP","Spain","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1697.62195152733,,
"ESP","Spain","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1682.93641908017,,
"ESP","Spain","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1569.67218571875,,
"ESP","Spain","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1640.94070030968,,
"SWE","Sweden","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1483.01758914872,,
"SWE","Sweden","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1483.8625893551,,
"SWE","Sweden","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1471.37194201233,,
"SWE","Sweden","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1462.89289906718,,
"SWE","Sweden","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1464.35975425907,,
"SWE","Sweden","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1465.87117288071,,
"SWE","Sweden","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1478.11109158103,,
"SWE","Sweden","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1466.70910516774,,
"SWE","Sweden","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1466.18058667684,,
"SWE","Sweden","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1453.42360181864,,
"SWE","Sweden","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1426.15544289783,,
"SWE","Sweden","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1444.28508500871,,
"CHE","Switzerland","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1611.23500886904,,
"CHE","Switzerland","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1608.30928393012,,
"CHE","Switzerland","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1592.56354785703,,
"CHE","Switzerland","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1572.68872051852,,
"CHE","Switzerland","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1564.47038560536,,
"CHE","Switzerland","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1576.61996224313,,
"CHE","Switzerland","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1577.04416248937,,
"CHE","Switzerland","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1559.09025293729,,
"CHE","Switzerland","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1551.41571943214,,
"CHE","Switzerland","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1549.43467859147,,
"CHE","Switzerland","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1498.49979109325,,
"CHE","Switzerland","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1533.30415801523,,
"TUR","Türkiye","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1877,,
"TUR","Türkiye","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1864,,
"TUR","Türkiye","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1855,,
"TUR","Türkiye","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1832,,
"TUR","Türkiye","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1829.54313813143,,
"TUR","Türkiye","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1810.70719713903,,
"TUR","Türkiye","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1789.41439427805,,
"TUR","Türkiye","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1775.4921770228,,
"TUR","Türkiye","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1745.19088064372,,
"TUR","Türkiye","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1732.08761734466,,
"TUR","Türkiye","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1572.39159588735,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1470.68975819232,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1481.98827105935,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1500.75525719473,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1504.71171064181,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1511.55682689085,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1496.47847789237,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1512.78599892733,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1508.98083943803,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1510.4689121158,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1513.03646807871,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1364.63930304438,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1486.51284710568,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1507.23924929775,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1515.36324017856,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1531.05414767024,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1533.51824163557,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1542.21877782007,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1525.12738239767,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1541.27530613615,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1535.67959843546,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1536.17570701615,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1537.04327841863,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1363.76723547926,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1497.37546260946,,
"USA","United States","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1778.9025,,
"USA","United States","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1787.78,,
"USA","United States","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1789.30966666667,,
"USA","United States","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1786.644,,
"USA","United States","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1788.26083333333,,
"USA","United States","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1788.26083333333,,
"USA","United States","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1784.71666666667,,
"USA","United States","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1782.81733333333,,
"USA","United States","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1787.86616666667,,
"USA","United States","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1783.547,,
"USA","United States","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1783.815,,
"USA","United States","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1802,,
"USA","United States","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1771.556,,
"USA","United States","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1778.3375,,
"USA","United States","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1781.96783333333,,
"USA","United States","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1780.353,,
"USA","United States","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1781.96783333333,,
"USA","United States","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1783.01666666667,,
"USA","United States","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1778.41766666667,,
"USA","United States","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1777.57066666667,,
"USA","United States","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1781.56716666667,,
"USA","United States","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1777.241,,
"USA","United States","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1767.095,,
"USA","United States","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1791,,
"OECD","OECD countries","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1772.45056546557,,
"OECD","OECD countries","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1771.50544732164,,
"OECD","OECD countries","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1769.97312824978,,
"OECD","OECD countries","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1765.55094881271,,
"OECD","OECD countries","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1768.37972855092,,
"OECD","OECD countries","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1767.09851233724,,
"OECD","OECD countries","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1765.38008852896,,
"OECD","OECD countries","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1757.35685259491,,
"OECD","OECD countries","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1752.53065440909,,
"OECD","OECD countries","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1741.93150664584,,
"OECD","OECD countries","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1667.98761120338,,
"OECD","OECD countries","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1715.81774145285,,
"ISR","Israel","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1956.5,,
"ISR","Israel","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1947.2,,
"ISR","Israel","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1918.8,,
"ISR","Israel","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1908.2,,
"ISR","Israel","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1894.5,,
"ISR","Israel","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1895.4,,
"ISR","Israel","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1922.1,,
"ISR","Israel","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1918,,
"ISR","Israel","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1910.1,,
"ISR","Israel","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1898.1,,
"ISR","Israel","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1782.5,,
"ISR","Israel","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1752.8,,
"CHL","Chile","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2106.8,,
"CHL","Chile","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2100.5,,
"CHL","Chile","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2077.9,,
"CHL","Chile","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2072.6,,
"CHL","Chile","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2046.9,,
"CHL","Chile","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2042.7,,
"CHL","Chile","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2033.2,,
"CHL","Chile","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2021,,
"CHL","Chile","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2009.5,,
"CHL","Chile","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1989.4,,
"CHL","Chile","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1885.8,,
"CHL","Chile","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1990.1,,
"CHL","Chile","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2069.8,,
"CHL","Chile","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2050.2,,
"CHL","Chile","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2027.4,,
"CHL","Chile","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2021.3,,
"CHL","Chile","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1994.4,,
"CHL","Chile","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1993.7,,
"CHL","Chile","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1977.5,,
"CHL","Chile","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1963.1,,
"CHL","Chile","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1955.5,,
"CHL","Chile","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1929.5,,
"CHL","Chile","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1825.3,,
"CHL","Chile","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1915.6,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1636,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1622,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1600,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1619,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1633,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1644,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1603,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1576,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1559,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1557,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1474,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1564.7,,
"SVN","Slovenia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1680.3,,
"SVN","Slovenia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1663.4,,
"SVN","Slovenia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1644.3,,
"SVN","Slovenia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1662.2,,
"SVN","Slovenia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1681.8,,
"SVN","Slovenia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1687.3,,
"SVN","Slovenia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1652.4,,
"SVN","Slovenia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1621.92340587285,,
"SVN","Slovenia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1599.10935830108,,
"SVN","Slovenia","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1601.83510272139,,
"SVN","Slovenia","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1533.82266949805,,
"SVN","Slovenia","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1596.39539162465,,
"EST","Estonia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1765,,
"EST","Estonia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1806,,
"EST","Estonia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1775,,
"EST","Estonia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1761,,
"EST","Estonia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1757,,
"EST","Estonia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1756,,
"EST","Estonia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1747.34174469383,,
"EST","Estonia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1756.50539146946,,
"EST","Estonia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1688.10807335661,,
"EST","Estonia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1675.58538555173,,
"EST","Estonia","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1623.39465431459,,
"EST","Estonia","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1773.8437251386,,
"EST","Estonia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1785,,
"EST","Estonia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1827,,
"EST","Estonia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1796,,
"EST","Estonia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1777,,
"EST","Estonia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1771,,
"EST","Estonia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1763,,
"EST","Estonia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1767,,
"EST","Estonia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1768,,
"EST","Estonia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1707.19346662839,,
"EST","Estonia","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1694.39617724409,,
"EST","Estonia","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1637.15602832168,,
"EST","Estonia","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1767.05573109025,,
"ITA","Italy","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1615.72945033877,,
"ITA","Italy","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1614.73697344509,,
"ITA","Italy","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1579.34436647258,,
"ITA","Italy","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1566.89597621429,,
"ITA","Italy","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1565.09203977354,,
"ITA","Italy","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1569.29326634264,,
"ITA","Italy","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1580.83480960154,,
"ITA","Italy","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1582.19929038243,,
"ITA","Italy","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1587.94061372028,,
"ITA","Italy","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1579.24802733513,,
"ITA","Italy","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1447.47257910426,,
"ITA","Italy","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1535.24005423562,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1656.32784432848,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1630.55152067387,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1629.43284416865,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1616.2186559015,,
